review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen Bank,Google Play,POSITIVE,0.9944331049919128,"the app, its' first phase, one step booster, that, a user, his/her comfort zone, it, dashen bank, the logo",Feature / Others
ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen Bank,Google Play,NEGATIVE,0.9382806420326233,,Feature / Others
"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen Bank,Google Play,POSITIVE,0.9998065829277039,"best app, good job, dashen bank",Feature / Others
good application,5,2025-07-15,Dashen Bank,Google Play,POSITIVE,0.999854564666748,good application,Feature / Others
Excellent App ...,5,2025-07-15,Dashen Bank,Google Play,POSITIVE,0.9998494386672974,excellent app,Feature / Others
the worst app I have ever seen,1,2025-07-14,Dashen Bank,Google Play,NEGATIVE,0.999790370464325,"the worst app, i",Feature / Others
very good compared to Amole!,5,2025-07-13,Dashen Bank,Google Play,POSITIVE,0.9998546838760376,,Feature / Others
"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen Bank,Google Play,NEGATIVE,0.9996408224105835,"it, it, it, very lazy app",Feature / Others
👍😊😊😊,5,2025-07-12,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
nice,5,2025-07-12,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
Great application,5,2025-07-12,Dashen Bank,Google Play,POSITIVE,0.9998588562011719,great application,Feature / Others
very nice app,4,2025-07-11,Dashen Bank,Google Play,POSITIVE,0.9998562335968018,very nice app,Feature / Others
I am entreated app.,5,2025-07-09,Dashen Bank,Google Play,NEGATIVE,0.9199568629264832,i,Feature / Others
Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen Bank,Google Play,NEGATIVE,0.9998127818107605,"the number, bugs, this pile, human waste, i, 50 steps",Feature / Others
best app with best bank,5,2025-07-02,Dashen Bank,Google Play,POSITIVE,0.9995883107185364,"best app, best bank",Feature / Others
alway slow loading,1,2025-06-30,Dashen Bank,Google Play,NEGATIVE,0.9991027116775513,alway slow loading,Transaction Performance
Best,5,2025-06-29,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
good,5,2025-06-27,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen Bank,Google Play,NEGATIVE,0.9998034834861755,"worst app, any chance, your account, you",Account Access Issues
nice,5,2025-06-26,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Dashen Bank,Google Play,POSITIVE,0.9997710585594177,,Feature / Others
"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen Bank,Google Play,NEGATIVE,0.998045802116394,"it, an unpredictable app, i, transactions, i, the otp, it, goodness, the amole, dashen app",Transaction Performance
nice app but limit up to max 600000,5,2025-06-24,Dashen Bank,Google Play,NEGATIVE,0.5572332739830017,"nice app, max",Feature / Others
wow,5,2025-06-22,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
Super,5,2025-06-21,Dashen Bank,Google Play,POSITIVE,0.998783528804779,super,Feature / Others
"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen Bank,Google Play,POSITIVE,0.9981334805488586,"i, i, a withdraw system, the application, everything, me",Feature / Others
nice app but transaction limet not enough,5,2025-06-17,Dashen Bank,Google Play,NEGATIVE,0.9785792231559753,"nice app, transaction",Transaction Performance
"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen Bank,Google Play,NEGATIVE,0.9935082197189331,"it, an amazing application, bank transactions, ethiopia, it, so friendly btw, that account link, we, our mobile, it",Account Access Issues
incredible,5,2025-06-14,Dashen Bank,Google Play,POSITIVE,0.9998753070831299,,Feature / Others
perfect,4,2025-06-14,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,,Feature / Others
Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen Bank,Google Play,NEGATIVE,0.834911584854126,"my choice, 🇹",Feature / Others
very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen Bank,Google Play,POSITIVE,0.9996474981307983,you,Feature / Others
wow,5,2025-06-12,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
very good .,5,2025-06-09,Dashen Bank,Google Play,POSITIVE,0.9998475313186646,,Feature / Others
wow,5,2025-06-09,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen Bank,Google Play,NEGATIVE,0.9904449582099915,"i, overall user interface, navigation, it, instant response, someone, money",User Interface & Experience
love,3,2025-06-06,Dashen Bank,Google Play,POSITIVE,0.9998735189437866,love,Feature / Others
መቸሸጠ,5,2025-06-03,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,መቸሸጠ,Feature / Others
wow,5,2025-06-03,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
gadaa,5,2025-06-01,Dashen Bank,Google Play,NEGATIVE,0.7211463451385498,gadaa,Feature / Others
Massive upgrade from the Amole app.,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9646419286727905,"massive upgrade, the amole app",Feature / Others
good,4,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
very good for this app,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9998138546943665,this app,Feature / Others
top,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9997069239616394,,Feature / Others
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen Bank,Google Play,NEGATIVE,0.999607503414154,"amole, new update",Feature / Others
Wow,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
good,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
wow to it saff and this app,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.9985712766647339,"it, this app",Feature / Others
it too slow,3,2025-05-29,Dashen Bank,Google Play,NEGATIVE,0.9996801614761353,it,Feature / Others
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen Bank,Google Play,NEGATIVE,0.8337252736091614,ዳሽን,Feature / Others
👍👍👍,5,2025-05-28,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
good,5,2025-05-28,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
nice application,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998229146003723,nice application,Feature / Others
good,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
wow,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
useless app ever loading take long,1,2025-05-27,Dashen Bank,Google Play,NEGATIVE,0.9997350573539734,"useless app, take",Feature / Others
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.999617338180542,"game changer app, the three-click payment, money, cashless shopping, i, everything, i, one place, bank, the bar, digital banking, ethiopia",Transaction Performance
very useful App,1,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.9995785355567932,very useful app,Feature / Others
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen Bank,Google Play,NEGATIVE,0.8351486325263977,"simple, robust features, the fun, i, it, days, the glitch, i, a higher rating",Feature / Others
Wawww,5,2025-05-24,Dashen Bank,Google Play,NEGATIVE,0.9418038129806519,wawww,Feature / Others
very Nice,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998563528060913,,Feature / Others
its best,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998121857643127,,Feature / Others
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen Bank,Google Play,NEGATIVE,0.999786913394928,it,Feature / Others
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen Bank,Google Play,POSITIVE,0.9996517896652222,"your financial freedom, your fingertips, dashen bank, your financial freedom, innovation, convenience, innovation, convenience, confidence",Feature / Others
wow,5,2025-05-20,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen Bank,Google Play,NEGATIVE,0.9939862489700317,"nothing, the updated version, you, comments, the feed, you, this version, superapp",Feature / Others
good,5,2025-05-20,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
its best,5,2025-05-19,Dashen Bank,Google Play,POSITIVE,0.9998121857643127,,Feature / Others
The best app ever in finance sector,5,2025-05-18,Dashen Bank,Google Play,POSITIVE,0.9998089671134949,"the best app, finance sector",Feature / Others
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen Bank,Google Play,NEGATIVE,0.9983357787132263,"its good app, other compitators, it, we, it, most user inter, their pin, we, the litrecy level, our society, it, device, i, the needs, otp",Feature / Others
dashen bank or dashen super app?,1,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9937525391578674,"dashen bank, dashen super app",Feature / Others
wowwwe app,5,2025-05-17,Dashen Bank,Google Play,POSITIVE,0.9829692840576172,wowwwe app,Feature / Others
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9994332194328308,other bank accounts,Account Access Issues
good,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
always lagging,1,2025-05-16,Dashen Bank,Google Play,NEGATIVE,0.9998013377189636,,Feature / Others
Amazing Application...,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998786449432373,amazing application,Feature / Others
Fantastic,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998743534088135,fantastic,Feature / Others
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen Bank,Google Play,NEGATIVE,0.9976341724395752,"dashen bank app, it",Feature / Others
its my choice,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9962010979652405,its my choice,Feature / Others
wow apo,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9994785189628601,wow apo,Feature / Others
awesome app keep going,5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.9998502731323242,awesome app,Feature / Others
wow,5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
👍,5,2025-05-14,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.9992207288742065,"it, simple fast, convince",Feature / Others
Game changer,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9887570738792419,game changer,Feature / Others
Totally amazing,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9998782873153687,,Feature / Others
super 😎,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9331682920455933,super 😎,Feature / Others
what a helpful app!!!!,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9990901947021484,,Feature / Others
Good,4,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
nice,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
wow,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9997262358665466,"honest, best banking, lifestyle app, ethiopia",Feature / Others
fast,5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9989494681358337,,Feature / Others
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9966461062431335,"a, one digital platform, ""db superapp, your motto",Feature / Others
good,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.9998630285263062,"amazing app, best design, it",User Interface & Experience
its the best ever,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
nice,5,2025-05-08,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
excellent game changer App,5,2025-05-08,Dashen Bank,Google Play,POSITIVE,0.9998358488082886,,Feature / Others
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen Bank,Google Play,POSITIVE,0.9995176792144775,"i, this application, it",Feature / Others
