review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
good,5,2025-07-28,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
it stop working most of the time.,2,2025-07-28,Dashen Bank,Google Play,NEGATIVE,0.999619722366333,"it, the time",Feature / Others
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can t open it if u have solution s pls help me kindly tnx,1,2025-07-28,Dashen Bank,Google Play,NEGATIVE,0.9954429864883423,"i, the app, its, what, i, it, i, the app, even i, it, u, solution, me",Feature / Others
wow,5,2025-07-26,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
best app,5,2025-07-25,Dashen Bank,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
"simple for usage and well designed, attractive in its visual design, always one step ahead",5,2025-07-24,Dashen Bank,Google Play,POSITIVE,0.9998581409454346,"usage, its visual design",User Interface & Experience
amazing product,5,2025-07-23,Dashen Bank,Google Play,POSITIVE,0.9998769760131836,amazing product,Feature / Others
"this app is not good and compatible with other ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen Bank,Google Play,NEGATIVE,0.9994491934776306,"this app, it, stacks, it",Feature / Others
ok,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
like it,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9997184872627258,it,Feature / Others
great always one step ahead and most reliable bank,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9998666048049927,,Feature / Others
u need to start cash out service,4,2025-07-22,Dashen Bank,Google Play,NEGATIVE,0.9963886737823486,"u, service",Feature / Others
all in one super app,5,2025-07-21,Dashen Bank,Google Play,POSITIVE,0.736153781414032,one super app,Feature / Others
fayla,5,2025-07-20,Dashen Bank,Google Play,POSITIVE,0.9678626656532288,,Feature / Others
the app even in its first phase is too far one step booster that enables a user to perform a seamless banking service with multi step security features at his her comfort zone. it really assured that dashen bank is living the logo always one step ahead,5,2025-07-20,Dashen Bank,Google Play,POSITIVE,0.9927763938903809,"the app, its first phase, one step booster, that, a user, it, dashen bank, the logo",Feature / Others
app,5,2025-07-19,Dashen Bank,Google Play,POSITIVE,0.9684572219848633,app,Feature / Others
"best app .. good job, dashen bank",5,2025-07-16,Dashen Bank,Google Play,POSITIVE,0.9998065829277039,"best app, good job, dashen bank",Feature / Others
good application,5,2025-07-15,Dashen Bank,Google Play,POSITIVE,0.999854564666748,good application,Feature / Others
excellent app ...,5,2025-07-15,Dashen Bank,Google Play,POSITIVE,0.9998494386672974,excellent app,Feature / Others
the worst app i have ever seen,1,2025-07-14,Dashen Bank,Google Play,NEGATIVE,0.999790370464325,"the worst app, i",Feature / Others
very good compared to amole!,5,2025-07-13,Dashen Bank,Google Play,POSITIVE,0.9998546838760376,,Feature / Others
"while it s very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen Bank,Google Play,NEGATIVE,0.9995947480201721,"it, it, it, very lazy app",Feature / Others
nice,5,2025-07-12,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
great application,5,2025-07-12,Dashen Bank,Google Play,POSITIVE,0.9998588562011719,great application,Feature / Others
very nice app,4,2025-07-11,Dashen Bank,Google Play,POSITIVE,0.9998562335968018,very nice app,Feature / Others
i am entreated app.,5,2025-07-09,Dashen Bank,Google Play,NEGATIVE,0.9199568629264832,i,Feature / Others
cannot list the number of bugs with this pile of human waste. the absolute worst banking app i have ever used. 50 steps backwards. do not recommend.,1,2025-07-02,Dashen Bank,Google Play,NEGATIVE,0.9998127818107605,"the number, bugs, this pile, human waste, i, 50 steps",Feature / Others
best app with best bank,5,2025-07-02,Dashen Bank,Google Play,POSITIVE,0.9995883107185364,"best app, best bank",Feature / Others
alway slow loading,1,2025-06-30,Dashen Bank,Google Play,NEGATIVE,0.9991027116775513,alway slow loading,Transaction Performance
best,5,2025-06-29,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
good,5,2025-06-27,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen Bank,Google Play,NEGATIVE,0.9998034834861755,"worst app, any chance, your account, you",Account Access Issues
nice,5,2025-06-26,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
ethiopian amazing s dashen bank,3,2025-06-25,Dashen Bank,Google Play,POSITIVE,0.9995526671409607,,Feature / Others
"it s an unpredictable app, i can t make transactions, and now i can t even get the otp! so it s going from bad to worse! thank goodness the amole dashen app still exists.",1,2025-06-25,Dashen Bank,Google Play,NEGATIVE,0.9976670742034912,"it, an unpredictable app, i, transactions, i, the otp, it, goodness, the amole, dashen app",Transaction Performance
nice app but limit up to max 600000,5,2025-06-24,Dashen Bank,Google Play,NEGATIVE,0.5572332739830017,"nice app, max",Feature / Others
wow,5,2025-06-22,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
super,5,2025-06-21,Dashen Bank,Google Play,POSITIVE,0.998783528804779,super,Feature / Others
"i would be happy if i got a withdraw system in the application. otherwise, everything is fine for me",4,2025-06-18,Dashen Bank,Google Play,POSITIVE,0.9981334805488586,"i, i, a withdraw system, the application, everything, me",Feature / Others
nice app but transaction limet not enough,5,2025-06-17,Dashen Bank,Google Play,NEGATIVE,0.9785792231559753,"nice app, transaction",Transaction Performance
"it s an amazing application to use bank transactions in ethiopia and it s so friendly btw, but need to ck that account link when we lost our mobile it s ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen Bank,Google Play,NEGATIVE,0.9918066263198853,"it, an amazing application, bank transactions, ethiopia, it, so friendly btw, that account link, we, our mobile, it",Account Access Issues
incredible,5,2025-06-14,Dashen Bank,Google Play,POSITIVE,0.9998753070831299,,Feature / Others
perfect,4,2025-06-14,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,,Feature / Others
dashen bank my choice,4,2025-06-13,Dashen Bank,Google Play,POSITIVE,0.981101393699646,my choice,Feature / Others
very simple and user friendly app thank you dashen bank,5,2025-06-12,Dashen Bank,Google Play,POSITIVE,0.9996474981307983,you,Feature / Others
wow,5,2025-06-12,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
very good .,5,2025-06-09,Dashen Bank,Google Play,POSITIVE,0.9998475313186646,,Feature / Others
wow,5,2025-06-09,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen Bank,Google Play,NEGATIVE,0.9904449582099915,"i, overall user interface, navigation, it, instant response, someone, money",User Interface & Experience
love,3,2025-06-06,Dashen Bank,Google Play,POSITIVE,0.9998735189437866,love,Feature / Others
wow,5,2025-06-03,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
gadaa,5,2025-06-01,Dashen Bank,Google Play,NEGATIVE,0.7211463451385498,gadaa,Feature / Others
massive upgrade from the amole app.,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9646419286727905,"massive upgrade, the amole app",Feature / Others
good,4,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
very good for this app,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9998138546943665,this app,Feature / Others
top,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9997069239616394,,Feature / Others
this app better than amole . but the biometric on new update doesn t work,4,2025-05-31,Dashen Bank,Google Play,NEGATIVE,0.9996275901794434,"amole, new update",Feature / Others
wow,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
good,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
wow to it saff and this app,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.9985712766647339,"it, this app",Feature / Others
it too slow,3,2025-05-29,Dashen Bank,Google Play,NEGATIVE,0.9996801614761353,it,Feature / Others
good,5,2025-05-28,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
nice application,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998229146003723,nice application,Feature / Others
good,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
wow,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
useless app ever loading take long,1,2025-05-27,Dashen Bank,Google Play,NEGATIVE,0.9997350573539734,"useless app, take",Feature / Others
"game changer app! dashen bank super app is fast, secure, and easy to use. the three click payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",5,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.9995940327644348,"game changer app, money, cashless shopping, i, everything, i, one place, bank, the bar, digital banking, ethiopia",Feature / Others
very useful app,1,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.9995785355567932,very useful app,Feature / Others
"simple, robust features? yes, please! but the endless loading screen killed the fun i couldn t use it for days. fix the glitch, and i ll yeet a higher rating!",2,2025-05-26,Dashen Bank,Google Play,NEGATIVE,0.9835140705108643,"simple, robust features, the fun, i couldn t, it, days, the glitch, i, a higher rating",Feature / Others
wawww,5,2025-05-24,Dashen Bank,Google Play,NEGATIVE,0.9418038129806519,wawww,Feature / Others
very nice,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998563528060913,,Feature / Others
its best,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998121857643127,,Feature / Others
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen Bank,Google Play,NEGATIVE,0.999786913394928,it,Feature / Others
"the best of best is now arrived empowering your financial freedom experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere! innovation meets convenience dashen bank mobile banking where innovation meets convenience. secure and reliable bank with confidence",5,2025-05-22,Dashen Bank,Google Play,POSITIVE,0.9997596144676208,"your fingertips, dashen bank, your financial freedom, innovation, convenience, innovation, convenience, confidence",Feature / Others
wow,5,2025-05-20,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen Bank,Google Play,NEGATIVE,0.9939862489700317,"nothing, the updated version, you, comments, the feed, you, this version, superapp",Feature / Others
good,5,2025-05-20,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
its best,5,2025-05-19,Dashen Bank,Google Play,POSITIVE,0.9998121857643127,,Feature / Others
the best app ever in finance sector,5,2025-05-18,Dashen Bank,Google Play,POSITIVE,0.9998089671134949,"the best app, finance sector",Feature / Others
its good app than other compitators but it confuse when we transfer it needs otp and pin most user inter their pin instead of otp we know the litrecy level of our society so if it is device based i dont know the needs of otp so please try to fix,3,2025-05-18,Dashen Bank,Google Play,NEGATIVE,0.9983357787132263,"its good app, other compitators, it, we, it, most user inter, their pin, we, the litrecy level, our society, it, device, i, the needs, otp",Feature / Others
dashen bank or dashen super app?,1,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9937525391578674,"dashen bank, dashen super app",Feature / Others
wo app,5,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9996525049209595,,Feature / Others
transferring to other bank accounts is a hastle and inconvenient .get used to seeing please try again,2,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9993329644203186,other bank accounts,Account Access Issues
good,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
always lagging,1,2025-05-16,Dashen Bank,Google Play,NEGATIVE,0.9998013377189636,,Feature / Others
amazing application...,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998786449432373,amazing application,Feature / Others
fantastic,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998743534088135,fantastic,Feature / Others
"dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen Bank,Google Play,NEGATIVE,0.9976341724395752,"dashen bank app, it",Feature / Others
its my choice,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9962010979652405,its my choice,Feature / Others
wow apo,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9994785189628601,wow apo,Feature / Others
